dates,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141,satname
2022-05-04 22:17:26+00:00,,,,,,,,,,,,,,,,,,,,,,,424.34,425.82,441.65,445.48,444.68,436.07,432.65,438.64,436.72,439.31,437.21,436.98,432.57,423.81,416.35,410.04,407.13,399.93,396.76,381.44,380.19,381.38,379.17,386.56,389.10,386.12,380.92,379.70,384.68,386.61,390.77,401.31,407.53,411.15,414.20,419.43,418.28,412.29,410.72,400.91,399.48,398.04,400.46,391.12,387.55,385.09,382.03,380.02,371.50,353.52,370.41,371.56,374.90,374.16,373.81,372.83,374.58,372.15,380.78,379.79,379.41,384.37,390.39,399.96,409.44,405.78,406.37,405.88,400.97,400.14,397.35,396.91,398.58,398.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-05-05 22:11:31+00:00,,,,,,,,,,,,,422.84,414.70,412.12,408.30,407.75,406.46,412.53,417.30,418.33,425.93,432.33,439.41,449.66,451.86,449.35,437.92,435.69,437.44,437.48,442.24,442.29,439.73,428.66,421.52,417.54,415.85,414.85,407.10,394.09,388.12,386.22,385.52,386.42,390.79,387.74,387.94,388.08,388.22,392.38,396.60,404.59,407.66,411.32,416.67,424.80,427.51,424.82,413.42,408.51,404.15,402.46,403.28,400.27,394.61,389.58,384.69,382.10,379.35,375.78,364.16,377.73,380.66,382.46,379.11,377.14,372.20,374.03,372.19,377.36,377.87,376.06,390.23,396.97,399.79,405.96,409.56,405.89,404.93,398.78,399.27,395.35,394.92,397.37,398.71,398.06,397.24,398.23,399.51,402.58,398.12,397.37,395.30,392.57,391.67,395.05,388.16,383.17,381.71,381.99,379.40,379.07,377.96,376.24,378.86,381.00,376.33,368.71,373.32,375.80,379.47,382.15,384.40,383.18,380.29,381.00,381.80,383.30,377.87,390.59,394.34,398.27,397.23,412.36,400.46,396.45,382.25,392.65,386.16,389.38,391.70,L9
2022-05-12 22:17:13+00:00,,,,,,,,,,,,,399.93,396.42,393.95,393.05,391.15,392.89,397.03,401.62,407.63,419.16,422.35,422.86,436.05,434.17,435.51,429.77,428.69,427.84,427.54,430.81,430.96,428.78,422.02,413.49,410.80,408.70,407.25,402.29,391.31,380.18,374.08,367.34,371.16,383.66,381.22,380.57,373.46,372.83,374.34,375.95,375.27,390.50,395.61,404.97,413.13,415.98,420.31,412.60,409.59,403.08,397.36,396.95,395.82,388.32,382.25,377.18,380.34,375.81,362.73,360.05,370.25,368.10,368.05,369.95,377.75,371.71,364.79,359.24,367.04,363.10,367.12,373.32,375.88,376.81,381.50,384.41,390.06,389.75,390.76,385.88,386.75,389.63,385.59,388.15,389.26,389.45,387.19,385.90,392.18,392.34,384.74,377.46,378.34,374.83,385.65,379.70,379.91,372.85,365.62,363.97,363.87,367.64,373.38,373.19,367.63,361.46,352.86,345.85,350.87,360.45,376.83,370.42,368.08,367.82,363.24,365.73,361.04,361.51,373.03,373.51,382.90,387.28,401.31,385.07,376.46,372.15,381.02,376.39,377.31,373.58,L9
2022-06-22 22:11:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.73,394.94,402.15,399.59,395.72,404.14,401.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.49,388.47,383.93,389.96,385.02,391.40,389.35,,,,,,,,,,,,,,,,,397.79,,,418.11,409.92,410.77,403.44,400.91,403.36,392.76,383.64,383.30,395.14,L9
2022-07-15 22:17:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,417.20,422.47,430.91,433.96,428.62,423.48,418.35,425.74,429.64,426.32,423.13,414.57,403.46,403.72,399.96,388.55,382.14,371.20,367.36,369.77,372.31,372.80,375.13,372.39,372.53,369.36,368.21,382.88,382.26,382.41,383.05,392.73,400.93,404.09,409.65,408.06,413.05,409.39,399.74,394.31,394.95,390.38,379.86,377.61,380.39,373.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-07-30 20:39:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.95,372.09,377.55,358.09,367.88,372.07,361.05,370.11,370.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-08-09 22:11:58+00:00,,,,,,,,,,,,,,,389.92,386.61,383.07,389.52,401.43,402.02,403.74,405.87,410.13,413.17,418.81,420.50,421.59,420.20,417.24,423.20,425.39,421.42,415.58,414.10,407.77,402.54,390.69,386.14,375.81,370.62,366.98,366.67,366.98,360.79,359.47,360.36,358.91,362.48,368.52,367.33,366.92,367.60,370.43,357.82,380.43,383.06,398.45,403.57,399.32,398.02,395.07,391.89,382.94,379.63,379.75,374.91,369.18,373.17,363.92,355.04,342.71,,343.47,346.97,352.81,354.03,356.25,358.52,354.70,341.70,335.55,353.94,355.98,361.56,359.58,364.16,367.01,370.93,376.50,383.09,384.60,377.28,379.21,378.60,377.65,377.15,383.15,384.47,383.21,381.83,372.69,370.07,373.09,374.32,377.17,372.62,355.81,351.99,322.04,347.30,343.90,335.57,324.52,337.99,350.03,350.47,350.10,356.89,356.08,357.91,343.48,351.05,357.17,357.20,350.32,347.63,349.01,354.82,343.78,357.14,356.08,356.35,364.41,363.85,380.94,379.56,372.97,365.32,375.11,,,369.38,L9
2022-09-02 22:12:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.71,393.21,382.58,382.10,373.83,368.00,365.68,362.04,356.37,348.39,346.04,348.13,352.08,351.60,353.78,354.91,356.55,360.88,350.07,370.47,375.35,379.05,385.22,391.80,393.61,387.52,387.02,385.42,383.21,376.86,372.50,374.43,364.58,354.34,347.38,332.39,317.33,,329.96,340.02,340.00,344.17,345.84,343.54,335.07,,323.99,326.76,324.19,330.47,337.99,348.31,353.94,364.46,369.86,373.35,369.25,372.49,375.47,375.22,373.03,373.83,369.62,372.47,371.22,367.18,364.83,366.15,369.32,365.62,365.71,365.82,359.95,351.47,348.16,342.50,333.75,331.41,342.97,347.67,348.12,349.25,350.88,352.18,337.44,348.11,326.40,331.86,339.48,345.95,349.98,349.22,348.92,340.30,329.00,340.23,341.81,338.60,344.55,348.34,360.56,,,337.38,349.01,,,,L8
2022-09-09 22:18:11+00:00,383.57,401.93,416.07,412.66,403.52,407.97,407.61,404.09,410.65,406.46,402.39,407.21,407.66,407.27,394.82,388.00,396.98,405.88,403.39,398.84,404.75,407.67,412.97,405.89,420.75,426.23,427.67,432.54,430.87,433.39,431.58,425.73,422.08,415.35,411.30,407.78,398.77,396.59,383.07,380.09,375.94,372.72,371.96,363.55,359.49,363.49,369.38,371.93,367.98,372.65,373.81,366.77,347.46,374.75,388.10,393.91,399.62,405.20,402.15,403.68,400.26,397.46,388.89,390.73,388.34,386.14,378.51,371.91,366.48,360.59,342.30,341.76,352.82,360.31,361.61,357.64,355.27,357.92,354.98,,,,355.74,373.63,360.56,373.32,381.08,378.10,382.70,383.60,393.13,383.56,389.53,386.01,387.18,386.86,382.74,385.03,384.94,382.38,381.11,384.34,384.72,381.50,382.84,380.90,379.83,373.67,365.07,360.45,356.88,360.57,361.61,361.76,359.54,353.68,362.34,365.01,361.13,358.52,344.97,357.28,355.62,353.71,349.81,364.63,364.92,,342.13,368.34,365.48,359.16,376.80,375.37,390.60,373.65,368.04,365.50,372.49,367.02,369.83,366.72,L8
2022-09-17 22:18:18+00:00,395.43,414.33,,411.85,401.08,409.57,409.85,418.95,428.15,418.81,424.83,414.07,414.32,406.01,391.53,385.32,398.89,409.16,411.56,409.49,415.11,415.56,414.72,411.22,425.38,435.68,440.61,439.26,437.67,442.79,436.89,433.76,429.67,430.16,417.20,414.48,432.72,408.64,398.95,396.04,392.66,387.35,380.21,366.43,358.00,362.10,369.35,374.78,379.71,387.88,396.69,404.48,,413.56,407.37,404.41,405.77,411.68,409.74,406.81,403.27,399.46,398.15,398.94,399.85,395.30,386.61,376.14,365.49,356.24,357.54,352.14,372.61,375.40,374.40,378.83,373.29,379.29,375.82,369.21,363.40,361.51,371.58,380.19,383.13,383.87,387.18,389.84,391.75,391.79,387.26,393.12,396.04,395.85,396.77,399.85,397.96,391.12,389.49,383.58,381.12,383.19,381.76,381.18,383.91,380.48,379.61,376.82,372.55,370.58,372.19,371.36,369.36,365.04,364.61,365.83,374.44,382.70,380.49,378.93,369.63,363.97,366.28,358.22,362.28,375.58,383.95,379.94,344.61,363.37,359.74,374.26,369.87,375.62,400.15,384.32,,359.66,388.30,374.25,383.90,394.86,L9
2022-10-04 22:12:25+00:00,366.40,393.15,422.92,395.06,385.56,388.82,387.61,393.38,398.12,399.04,409.87,394.00,391.58,388.65,380.41,380.15,393.50,393.19,395.41,395.07,399.73,401.64,402.06,398.01,411.49,416.18,420.35,428.96,430.02,434.49,426.84,420.08,414.84,410.45,394.85,391.65,392.19,395.47,385.69,376.23,372.08,367.94,358.46,355.33,349.23,349.07,353.82,362.02,366.77,372.97,380.10,383.52,370.02,365.61,368.22,377.25,386.64,389.37,388.19,387.33,388.27,388.37,386.34,384.14,382.56,381.28,372.63,358.88,344.94,333.10,322.39,,346.14,353.80,352.62,355.05,350.30,349.99,350.10,334.25,340.17,335.97,339.03,344.45,343.26,347.27,357.51,362.84,371.58,371.67,369.99,378.05,378.45,379.42,380.47,380.92,381.12,379.40,374.69,368.59,363.35,364.51,368.10,369.05,364.58,364.42,360.93,361.18,356.78,350.60,337.55,341.69,348.32,350.64,348.25,354.67,357.48,359.06,352.06,339.79,331.91,334.49,345.13,346.57,344.75,349.66,346.99,330.07,330.55,333.88,323.88,337.71,351.88,363.37,389.61,,,349.42,370.00,366.25,366.28,387.15,L8
2022-10-19 22:18:03+00:00,,,428.84,411.84,397.41,395.19,403.22,404.40,407.63,410.25,421.88,405.03,401.10,401.41,393.32,385.97,398.57,403.13,406.79,409.18,412.32,407.30,407.36,406.58,427.67,430.87,431.01,433.99,445.06,446.41,439.47,432.21,429.90,423.34,412.16,404.29,401.26,404.78,402.05,,368.41,361.29,359.42,358.52,362.16,367.45,363.66,360.92,365.39,376.87,384.07,384.79,373.57,383.71,390.22,397.85,395.19,397.70,394.09,390.12,388.71,388.82,385.96,384.13,388.25,391.98,381.15,370.16,355.14,338.85,329.84,327.84,361.03,362.96,362.12,359.96,356.75,356.82,358.23,343.20,350.10,351.01,357.32,365.62,364.99,349.26,351.84,363.95,369.91,371.49,375.01,382.23,387.19,389.86,384.65,385.08,383.29,379.39,379.14,378.09,379.75,379.46,374.96,370.86,367.06,369.30,370.48,370.81,372.16,368.76,358.84,353.57,358.12,358.98,359.20,363.90,366.94,366.53,354.31,348.85,340.39,332.01,354.49,356.93,360.10,352.01,353.99,345.13,358.67,351.79,349.52,358.51,367.58,379.24,399.70,382.62,373.89,365.40,389.42,377.28,380.60,385.53,L9
2022-10-23 20:30:45+00:00,378.86,409.58,426.26,415.18,406.28,406.47,411.81,419.62,427.77,430.69,429.51,,,,,,,,407.52,405.16,406.18,407.15,414.62,417.98,437.77,443.94,447.50,446.02,,,,,,,,403.63,401.61,400.00,392.10,392.09,392.62,381.91,375.23,372.24,370.55,,,,,,,,,396.07,401.65,401.69,396.59,410.32,,,,,,,,,,,,,342.73,350.80,366.19,365.92,374.51,373.65,371.12,365.36,366.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-11-13 22:12:17+00:00,384.09,413.53,425.44,418.40,403.34,401.12,397.31,401.89,406.88,417.98,412.58,404.34,406.21,399.13,390.82,390.87,396.17,410.58,412.80,408.48,405.31,404.52,407.85,411.10,428.69,432.05,433.03,439.47,450.81,452.71,442.28,429.58,421.89,421.40,415.54,409.91,404.42,400.68,396.02,382.84,375.53,370.41,367.30,364.73,360.29,370.18,371.39,366.74,364.94,374.40,383.98,385.18,384.90,390.83,395.81,401.13,405.92,407.29,397.83,389.64,387.01,387.71,388.71,395.83,395.47,390.66,385.44,377.69,366.82,356.27,344.20,343.10,359.33,360.17,359.15,358.50,358.52,357.66,349.56,344.34,349.23,357.29,357.94,365.47,366.84,372.36,378.01,387.08,385.98,386.04,381.96,384.08,388.11,389.47,390.97,394.47,393.21,388.09,384.75,385.73,383.76,384.36,384.80,384.95,381.94,375.17,367.17,367.21,375.40,370.97,360.32,361.07,360.79,359.65,364.32,367.95,372.18,371.76,368.00,370.52,354.39,355.74,365.25,365.30,369.90,357.76,355.10,356.64,357.07,365.52,353.91,355.01,370.00,376.49,401.23,387.74,380.00,372.52,383.59,374.71,380.53,378.19,L9
2022-12-14 22:18:05+00:00,386.68,418.36,,416.62,403.93,398.06,404.22,414.55,437.38,434.29,421.26,404.39,399.64,393.09,388.82,396.67,406.48,412.42,413.25,409.40,401.20,398.03,410.46,420.82,425.55,433.71,444.98,451.30,451.82,446.94,438.73,433.96,432.91,431.77,424.12,420.04,415.79,405.40,397.70,389.67,388.03,387.00,377.88,371.44,366.73,364.34,361.40,369.75,381.40,389.25,386.99,386.41,378.34,397.38,410.23,414.01,409.19,410.07,397.97,383.11,379.57,393.70,405.20,403.07,401.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.29,387.48,389.89,391.55,388.54,384.98,388.79,390.71,381.83,373.15,364.26,366.25,372.62,380.02,381.81,372.29,364.71,366.51,362.70,362.59,371.25,376.59,380.70,384.77,376.24,345.63,349.41,355.31,354.71,358.13,362.14,362.08,367.29,370.59,331.88,362.80,367.42,376.77,391.33,404.85,390.17,,360.36,386.44,377.46,393.08,400.01,L8
2022-12-22 22:17:59+00:00,382.79,409.67,425.73,420.08,400.01,399.54,403.47,411.64,420.50,418.37,407.83,405.55,406.57,395.27,383.44,390.68,399.87,408.49,407.93,399.01,393.19,393.64,404.25,406.82,418.61,429.32,436.07,444.42,440.34,439.15,431.96,427.33,431.61,428.30,419.01,410.44,404.61,401.38,386.75,379.38,382.67,374.27,374.73,367.45,361.53,359.73,359.60,374.00,375.62,382.06,383.74,380.93,391.50,389.38,402.05,406.38,407.63,401.74,386.09,382.97,381.07,385.86,394.85,395.01,400.46,384.19,376.28,372.73,367.11,367.44,355.75,352.99,360.26,364.91,367.99,359.94,354.12,357.28,359.34,353.70,354.67,372.12,373.60,375.75,373.71,386.25,398.34,393.35,387.36,387.31,386.58,387.86,386.11,388.26,387.19,387.38,382.05,381.71,382.51,381.41,386.77,385.99,389.48,384.30,367.54,368.80,369.88,377.35,377.33,375.27,367.16,365.45,364.53,362.10,361.16,364.17,367.03,371.17,373.76,363.73,341.82,350.49,354.91,353.16,360.63,371.02,373.91,362.54,355.90,368.85,367.24,361.49,382.58,388.54,393.55,378.20,370.46,365.11,384.05,385.20,374.44,390.56,L9
2022-12-30 22:18:00+00:00,387.76,423.68,,,396.33,400.10,429.59,446.01,,,,413.17,410.76,403.17,393.97,418.14,416.38,411.10,410.69,412.23,410.49,399.75,413.57,433.01,444.71,469.96,,465.92,452.54,450.53,438.92,443.83,457.80,457.17,422.90,412.82,411.17,,,,404.65,405.65,389.42,375.11,362.76,361.94,362.14,390.02,417.20,404.60,399.84,405.39,402.64,,435.02,441.65,430.70,414.42,394.53,382.21,384.99,408.22,418.39,419.79,408.35,409.35,394.96,379.50,394.82,405.56,,,397.48,394.10,398.72,396.86,363.13,369.28,392.40,,,395.19,400.59,412.13,,423.17,424.60,418.40,405.22,396.05,395.27,406.37,409.25,406.94,411.16,405.62,411.44,398.31,392.70,387.48,398.40,400.78,403.27,403.36,368.31,361.29,391.42,408.28,396.92,386.65,384.87,385.04,381.23,372.87,370.67,390.54,400.78,403.01,400.57,399.12,,374.62,356.42,349.74,367.80,391.62,402.76,400.81,387.11,334.45,389.39,,410.04,407.96,408.46,390.49,387.89,392.40,391.58,383.26,388.35,398.51,L8
2023-01-07 22:18:26+00:00,368.95,402.17,417.97,419.02,401.33,394.81,404.52,404.21,411.24,407.88,390.45,396.54,404.33,400.32,387.43,390.27,401.10,405.06,403.65,397.88,396.39,391.00,400.18,396.34,418.53,431.11,434.56,436.81,435.29,436.17,433.21,431.24,425.64,421.57,412.28,404.04,398.69,395.72,388.18,379.51,377.55,369.92,371.24,363.84,354.89,354.84,360.85,374.57,379.83,378.63,378.84,367.72,363.09,372.11,394.07,403.34,406.46,407.55,388.73,379.68,382.06,385.88,393.33,394.87,394.97,382.67,372.96,373.74,367.59,369.41,349.67,339.67,358.34,362.75,365.97,361.02,352.96,351.44,350.51,,,365.26,363.05,356.60,352.19,369.20,380.97,387.83,384.52,381.83,385.57,389.56,387.89,382.13,384.18,384.28,377.01,377.13,380.80,383.50,383.89,387.68,385.49,380.80,367.42,362.79,368.96,370.65,369.68,372.68,364.00,364.55,360.89,357.67,350.81,357.82,368.54,367.04,363.80,338.78,338.91,345.86,350.30,352.76,362.87,367.97,367.42,358.60,359.71,356.75,358.41,359.28,374.91,384.90,380.86,371.25,359.97,357.85,369.59,369.55,359.42,362.00,L9
2023-01-24 22:12:10+00:00,402.94,426.72,447.49,432.16,412.73,413.74,422.50,426.92,428.48,425.29,419.72,399.77,402.71,406.34,406.27,406.28,406.24,410.68,408.96,406.42,402.44,400.59,409.48,415.56,432.87,438.83,441.60,443.42,443.77,444.12,441.36,437.04,437.99,432.97,419.94,412.93,402.11,401.96,399.98,390.27,383.61,385.97,379.26,371.89,359.44,352.58,365.32,383.11,392.42,395.29,387.07,384.13,384.84,376.08,402.71,410.45,408.55,410.46,403.30,398.30,388.39,390.48,398.34,405.49,405.04,396.09,386.44,380.98,377.15,375.02,365.21,360.40,367.01,371.83,367.93,370.28,365.62,356.26,356.40,356.49,379.19,387.61,381.49,381.49,382.85,389.38,387.72,388.94,401.08,395.25,391.36,392.94,395.86,396.42,395.03,390.69,390.98,388.72,385.86,387.59,388.69,391.12,398.31,390.08,378.98,377.08,381.33,384.04,383.19,378.44,369.25,368.69,372.47,374.10,367.88,365.93,379.15,384.03,377.01,360.49,336.95,358.39,363.12,353.41,359.75,388.09,395.90,374.91,371.72,346.03,371.56,376.22,397.16,402.66,409.93,390.50,386.26,371.06,388.55,381.70,378.37,386.25,L8
2023-05-24 22:11:17+00:00,,,,,,,,,,,,,,374.58,376.27,375.35,381.52,384.50,374.78,371.34,376.49,373.24,366.95,371.93,389.78,400.93,408.29,409.99,409.63,418.68,400.92,401.44,398.64,398.41,392.95,384.27,381.33,372.07,360.92,353.94,350.56,345.73,348.03,342.95,335.06,339.56,349.12,341.72,348.37,350.90,351.90,342.44,280.28,,341.26,363.65,386.58,383.33,382.69,381.06,372.68,358.29,357.36,362.16,358.08,351.93,354.14,343.32,326.62,,,,,328.98,328.86,330.12,314.14,308.32,303.11,,,,,329.56,,,,343.87,351.27,352.24,351.58,353.13,359.26,360.89,361.94,361.79,360.42,354.07,355.32,357.96,365.30,348.02,354.22,350.62,350.48,352.37,,347.35,347.83,345.35,335.34,322.92,329.87,341.11,337.06,337.95,340.26,342.76,327.20,,,319.32,338.23,330.28,336.29,,,,,,,317.03,317.34,,,,,,,312.51,315.41,,L9
2023-06-09 22:11:12+00:00,,,,,,,,,,,,,392.69,398.10,392.43,386.40,385.52,382.50,378.02,364.87,368.82,391.49,402.97,,,,,,,,,,,,,379.20,376.37,366.90,361.54,358.46,362.28,364.77,352.89,349.04,365.92,367.34,362.06,353.70,355.95,355.44,350.54,348.05,306.24,375.95,374.91,380.63,386.94,402.83,399.09,378.20,354.90,356.62,361.77,363.51,370.12,379.61,378.27,372.49,363.32,352.01,354.25,340.55,356.88,331.90,326.99,327.22,312.26,312.42,327.52,358.48,,,379.09,361.65,391.96,393.61,387.69,382.16,364.10,360.47,358.20,343.26,354.99,358.87,353.41,359.07,362.91,362.66,367.20,376.41,385.28,376.56,359.75,337.98,340.96,354.08,390.01,389.60,378.28,375.57,364.72,360.73,341.62,337.44,343.26,341.30,341.19,342.35,352.43,352.13,351.02,324.16,361.53,362.37,354.15,361.07,359.20,362.23,358.06,,356.47,331.55,350.28,,389.13,,,325.53,,,307.97,,L9
2023-06-16 22:17:18+00:00,374.07,386.34,397.23,404.87,401.01,401.88,403.02,405.21,401.27,401.13,395.50,384.87,400.78,403.67,401.80,401.83,396.72,387.48,385.99,374.27,374.59,395.20,406.00,402.78,413.86,419.06,429.53,436.42,432.04,430.73,417.29,417.81,418.61,414.67,403.10,391.97,383.31,377.07,372.31,371.11,365.80,368.11,364.32,359.78,363.53,366.53,366.93,369.31,369.73,361.25,365.91,352.17,323.85,360.03,382.16,390.88,402.95,403.08,397.88,386.81,373.81,370.50,374.71,375.79,386.22,392.38,386.15,374.00,366.50,360.79,348.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.10,370.51,375.73,375.83,373.56,375.54,352.93,352.31,345.58,344.33,346.24,340.13,352.05,349.17,351.08,331.42,332.29,354.09,358.74,361.34,353.39,350.52,344.50,340.20,337.42,323.02,338.92,347.15,334.30,350.61,387.94,372.35,357.37,347.11,375.79,346.08,343.48,,L9
2023-06-24 22:17:30+00:00,342.40,364.95,,390.94,382.18,388.85,388.55,,,,,,389.17,410.09,397.65,393.65,397.98,396.87,392.72,374.83,372.38,395.30,399.70,398.49,407.72,412.21,417.23,430.12,,,410.20,414.12,417.22,422.32,416.22,399.06,387.42,384.29,381.71,382.94,381.58,379.65,377.70,375.62,376.68,379.66,384.25,386.65,388.58,378.17,372.48,374.51,,396.09,402.08,408.64,414.35,423.48,417.78,406.16,395.68,379.67,373.76,381.49,391.07,396.24,388.10,381.88,368.63,388.10,388.20,348.79,367.50,353.54,347.46,342.12,337.31,338.10,348.07,,400.49,395.21,383.58,395.99,405.91,405.05,403.75,396.60,387.98,394.53,385.30,374.27,382.80,378.26,372.72,372.46,374.79,380.66,393.64,400.51,399.77,389.86,369.91,360.34,358.18,378.49,396.57,394.10,387.52,389.92,379.03,376.82,369.17,364.07,353.83,365.02,,,,,,,,,,,,,375.96,,,,358.82,384.97,410.99,401.21,,353.51,387.57,381.14,,399.80,L8
2023-07-02 22:17:29+00:00,347.34,372.72,391.64,386.52,382.17,385.13,388.67,391.01,388.99,380.29,358.42,349.28,378.24,383.53,385.75,386.17,387.22,384.64,375.99,367.34,368.70,386.25,382.04,371.89,402.10,408.30,418.03,422.69,418.85,415.27,407.26,406.75,402.20,397.28,391.95,374.88,361.88,359.23,348.68,346.41,345.49,345.20,345.29,348.77,346.31,347.32,353.37,351.75,359.11,356.85,359.39,332.54,,323.48,363.45,374.28,390.87,391.78,383.98,367.70,358.98,359.20,358.90,355.83,353.15,358.82,352.64,351.15,350.34,333.05,310.29,,,327.81,327.15,322.73,322.59,323.66,314.59,297.16,275.42,,305.32,310.92,309.88,316.46,345.76,364.71,362.01,382.89,351.29,351.77,352.94,354.57,351.78,345.43,347.65,349.50,351.86,359.07,360.56,355.07,346.82,346.58,349.51,350.51,353.13,350.88,345.82,,,,331.63,323.85,321.51,321.50,328.22,321.55,310.80,306.97,,322.47,333.21,341.72,340.24,332.92,332.27,,,,305.40,306.66,320.54,342.94,357.60,,320.12,328.00,333.66,330.10,334.44,346.12,L9
2023-07-26 22:17:47+00:00,318.43,336.42,358.19,372.53,366.71,363.37,367.55,356.45,357.34,345.45,336.24,343.72,356.75,367.36,367.95,368.63,370.43,362.13,346.98,350.15,364.65,372.20,366.43,357.07,378.10,387.23,393.01,396.45,391.75,405.80,391.67,389.45,385.41,371.56,369.95,346.89,,,338.61,344.15,342.88,345.80,343.43,331.65,331.46,331.42,331.48,333.89,332.63,335.80,327.94,314.15,,308.58,334.88,352.86,348.57,,,,,,,,,358.18,359.54,339.73,333.06,,302.94,,,,,283.26,286.60,288.54,279.43,266.62,299.46,294.08,306.64,314.34,299.99,291.52,304.01,322.76,339.06,349.99,354.17,354.48,357.76,352.91,339.14,334.51,345.32,353.67,354.28,350.00,339.15,323.47,315.42,,,,,,,,,,292.18,,,,,,,,,,,297.85,,,,,,,,,,,,,,,,,,,L8
2023-07-27 22:11:26+00:00,357.58,364.39,373.37,383.16,383.82,387.20,383.68,381.86,369.58,370.86,,374.34,381.63,393.50,397.77,389.76,382.73,375.35,371.74,370.33,373.44,379.40,387.95,,,,,,,,,,,395.94,389.01,380.46,370.18,363.20,361.78,359.17,359.50,352.96,350.67,344.14,343.80,346.73,349.50,348.77,350.79,347.85,340.59,333.76,317.52,331.87,355.81,371.03,380.69,384.96,383.96,373.57,369.91,368.97,364.71,360.60,360.11,363.95,364.60,356.06,350.39,329.97,317.77,290.40,319.08,320.61,317.81,314.44,312.90,314.54,306.98,284.56,,,317.93,324.65,312.92,319.29,310.06,328.13,342.58,348.37,347.44,350.67,352.52,353.06,354.24,351.09,354.00,362.90,367.15,365.23,356.47,353.45,347.18,343.39,349.53,354.06,345.17,345.59,342.93,340.64,340.60,341.12,341.72,336.55,324.61,325.27,321.24,322.53,297.11,295.59,,311.12,333.36,337.48,342.18,327.54,316.96,317.82,309.54,,287.89,302.91,330.87,343.38,386.36,356.60,,326.77,366.04,320.58,323.87,,L9
